id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35224109,Hotel Alternative 1BDR in Yorkville area  DOWNTOWN,211526817,Golsana,,Annex,43.67212,-79.38911,Entire home/apt,150,4,12,2019-07-28,5.54,42,336
35224390,⭐️Monthly Spl Luxe Exec ❤️ High Flr | View | Gym⭐️,142861399,Shilpa,,Waterfront Communities-The Island,43.64165,-79.38097,Entire home/apt,175,30,0,,,2,282
35225038,"Entire Apartment, Free parking",265220016,Sharmin,,Bendale,43.77335,-79.25369,Entire home/apt,119,7,0,,,1,89
35225134,2 BR 2 Bath Lux. Condo in central downtown Toronto,261666863,Liv,,Church-Yonge Corridor,43.65425,-79.37878,Entire home/apt,199,1,10,2019-08-02,5.56,1,6
35226091,Modern beautiful townhouse in the place to be!!,264943903,Justin,,Niagara,43.63833,-79.41334,Entire home/apt,299,2,0,,,1,70
35226253,Bright & Spacious  In Downtown Foodie Area,20408425,Nick,,Trinity-Bellwoods,43.6511,-79.42533,Entire home/apt,239,4,0,,,5,83
35226360,Downtown condo overlooking CN tower/lake/Airport,227655732,Vivi,,Waterfront Communities-The Island,43.63774,-79.39797,Entire home/apt,139,3,14,2019-08-04,7.78,1,286
35226768,Amazing Apartment in Best Location,211905422,Adi,,Mount Pleasant West,43.70745,-79.39847,Private room,50,2,0,,,1,1
35227065,Roncy 2nd Unit,201343162,Quang,,Roncesvalles,43.64189,-79.44082,Entire home/apt,170,2,0,,,3,0
35227819,Private room in lakeshore,194351574,Yavuz,,Mimico (includes Humber Bay Shores),43.62697,-79.47617,Private room,58,10,0,,,1,71
35228029,Modern Condo with View of Dundas Square,265238854,Lucia,,Moss Park,43.65761,-79.37458,Entire home/apt,150,3,13,2019-08-04,6.19,1,8
35228353,"Upper beach, near subway, steps to everything",59999642,Julia,,Taylor-Massey,43.68999,-79.29309,Private room,35,3,1,2019-06-02,0.44,3,0
35230571,Quiet 3 bedroom with balcony at Spadina and Bloor,139546361,Zoey,,University,43.66494,-79.4049,Private room,249,1,3,2019-07-21,1.96,3,5
35230781,2 Bedroom -Yonge N College-Amazing Location,203813250,Sheekha,,Church-Yonge Corridor,43.66267,-79.38291,Entire home/apt,225,3,1,2019-06-21,0.61,8,138
35231821,Simply Comfort Cozy 2bd with Balcony CN Tower View,10202618,SimplyComfort,,Waterfront Communities-The Island,43.64252,-79.38361,Entire home/apt,999,1,3,2019-06-17,1.36,92,330
35231997,Spacious bedroom in the heart of Dufferin Grove,14561917,Emily,,Dufferin Grove,43.65545,-79.43066,Private room,65,2,4,2019-08-06,3.64,1,0
35232038,Hotel-Style Nightly-Rental: Gardenview-Apt in BWV.,33322734,Stephan,,Runnymede-Bloor West Village,43.65545,-79.48519,Entire home/apt,195,1,1,2019-06-03,0.44,1,71
35232106,Modern Studio with Blackout Shades Near CN Tower,38968462,Kaleb,,Waterfront Communities-The Island,43.64276,-79.38211,Entire home/apt,190,1,9,2019-07-28,4.29,1,221
35233870,2 Bdrm Condo Downtown Toronto 5min to Eaton Centre,135954677,A.J.,,Church-Yonge Corridor,43.66136,-79.38163,Entire home/apt,196,1,15,2019-07-25,7.14,1,5
35233925,L’Artiste Den: BrightCozyPrivate Basement Suite,20275481,Pam,,Greenwood-Coxwell,43.67558,-79.32694,Entire home/apt,85,2,6,2019-07-31,2.65,1,211
35234208,"Cosy room shared kitchen, bath RM & living in BSMT",252224433,Jingyi,,Agincourt North,43.80664,-79.28526,Private room,54,1,0,,,2,160
35234324,Large 5 bedroom house/ 7 beds + crib,8110060,Nima,,Lansing-Westgate,43.75496,-79.42451,Entire home/apt,226,3,6,2019-08-06,4.86,1,319
35235258,"Rooftop with BBQ, Sauna & Gym on same 9th floor",73388069,Anton,,Bathurst Manor,43.75165,-79.45965,Private room,134,2,2,2019-08-05,1.76,2,179
35235689,"Rooftop with BBQ, Gym & Sauna on same 9th floor",73388069,Anton,,Bathurst Manor,43.75217,-79.4605,Private room,60,2,0,,,2,179
35236029,Midtown 3 bedroom home-15 mins to Downtown Toronto,263342860,Karen,,Mount Pleasant East,43.70041,-79.38212,Entire home/apt,149,3,3,2019-08-02,2.05,1,50
35236286,"Entire Basement Apt, SideEntrance, MidtownLocation",164811803,Ceylan,,Caledonia-Fairbank,43.69542,-79.45107,Entire home/apt,69,1,5,2019-06-16,2.42,1,83
35236703,5 * Private Room with Private Bathroom Downtown,39858805,Abdel,,Bay Street Corridor,43.65158,-79.38165,Private room,169,1,1,2019-06-08,0.48,2,171
35240478,Clean and Comfy Newly Renovated Bedroom,265330546,Hien,,Rustic,43.71555,-79.49107,Private room,65,1,13,2019-08-02,11.47,1,10
35241137,Perfect for summer 1BR in heart of downtown.,250499082,Tanaj,,Bay Street Corridor,43.66109,-79.38371,Entire home/apt,138,1,2,2019-07-15,0.87,6,15
35242964,A Zen 1BR in downtown.,250499082,Tanaj,,Kensington-Chinatown,43.6566,-79.39248,Entire home/apt,138,1,0,,,6,20
35246890,Superior HighRise 1BR in Core DownTown Toronto,19509784,Kev,,Waterfront Communities-The Island,43.64764,-79.39035,Entire home/apt,249,3,0,,,32,329
35247984,Super Brand New Condo in CORE downtown,19509784,Kev,,Waterfront Communities-The Island,43.64767,-79.39297,Entire home/apt,250,14,0,,,32,349
35248854,"Matt's awesome, 3 bedroom downtown apartment!",23132290,Matt,,Trinity-Bellwoods,43.65229,-79.40644,Entire home/apt,285,3,6,2019-07-28,3.05,3,155
35249496,CHEAP ROOM FOR RENT-FEMALES ONLY,6662787,Dianne,,Newtonbrook West,43.77432,-79.44296,Private room,41,3,0,,,1,308
35255289,InstantSuites - 1BR in ❤️ of  town with Lake Views,265412956,Jaskrit,,Niagara,43.6374,-79.40536,Entire home/apt,69,1,8,2019-07-25,3.75,1,98
35255302,Newly Built Apartment 25 Min from Downtown Toronto,265416637,Joe,,Oakridge,43.6968,-79.27336,Entire home/apt,85,3,6,2019-07-27,2.90,1,110
35258288,*Stylish Yorkville Getaway* Old Four Seasons Hotel,262790270,Nina,,Annex,43.67153,-79.39288,Entire home/apt,169,3,13,2019-08-05,5.74,5,33
35259760,"Cozy room in our townhouse, near the university",265456013,Sarah,,Trinity-Bellwoods,43.65606,-79.40756,Private room,65,1,5,2019-08-03,2.42,1,57
35259765,Brand new modern 2bd/2bath (DOWNTOWN),265455560,Monica,,Waterfront Communities-The Island,43.64185,-79.39925,Entire home/apt,125,2,1,2019-07-14,1,1,28
35260061,Luxury Condo Surrounded by Nature,97191365,Nick,,Bayview Village,43.78473,-79.39003,Entire home/apt,299,7,1,2019-06-01,0.43,2,266
35260458,New condo located near to Dundas Square,224080344,Fernanda,,Moss Park,43.65724,-79.37321,Entire home/apt,150,1,1,2019-08-04,1,1,145
35260743,"Spacious 3 bedroom bungalow house, near airport",120679699,Gemunu,,Willowridge-Martingrove-Richview,43.67947,-79.56815,Entire home/apt,190,1,22,2019-08-07,11.79,1,147
35260924,Luxury Home in Midtown - Complete w/ Upgrades!,265464126,James,,Lawrence Park North,43.73148,-79.41052,Entire home/apt,183,1,0,,,1,25
35261744,Downtown King BR + Den & Balcony ★,249724267,Laura,,Waterfront Communities-The Island,43.63822,-79.39887,Entire home/apt,200,1,2,2019-07-11,0.97,1,126
35262016,Toronto Condo - CN Tower View - Walk to everything,140830391,Jay,,Waterfront Communities-The Island,43.64394,-79.37956,Entire home/apt,209,1,7,2019-07-28,3.96,1,314
35263478,No Smoking entire one bedroom,38124216,K+R,,Mount Pleasant West,43.70715,-79.39102,Entire home/apt,149,2,0,,,2,15
35266585,Waterfront living in downtown Toronto,70051758,Emily,,Waterfront Communities-The Island,43.63885,-79.3832,Entire home/apt,120,28,0,,,1,44
35266746,Hidden paradise next to DT -Basement  walk out,120156117,Regen,,Cliffcrest,43.71185,-79.23466,Private room,119,2,4,2019-08-05,1.90,4,71
35266752,New Skyline Waterfront-2 BDRM+2 Bath-MTCC,227536852,Marlo,,Waterfront Communities-The Island,43.64381,-79.38047,Entire home/apt,112,1,2,2019-07-31,1.50,1,94
35279615,Beautiful & Bright Condo Steps from Union and ACC.,265605834,Shane,,Waterfront Communities-The Island,43.64316,-79.3829,Entire home/apt,180,1,4,2019-07-18,2.22,1,326
35281496,Beautiful  downtown 3BR condo w/ waterfront views,14342365,Tarun,,Waterfront Communities-The Island,43.63905,-79.38311,Entire home/apt,299,2,1,2019-08-04,1,1,2
35282350,Simply Comfort. Modern Flower 2bd in Skyscraper,10202618,SimplyComfort,,Willowdale East,43.76112,-79.41048,Entire home/apt,900,1,3,2019-07-24,2.20,92,362
35282820,Flavour of Downtown Toronto by the Lake,54352817,Hassan,,Long Branch,43.59548,-79.53437,Entire home/apt,149,2,0,,,1,120
35282867,"50th+ Floor ICE CONDOS CN Tower,Union,TIFF/MTCC",126947742,Ita,,Waterfront Communities-The Island,43.64113,-79.38172,Entire home/apt,119,1,3,2019-07-17,1.88,7,275
35282971,Gorgeous View Of CN Tower & More! - Caribana HQ!!!,265632148,Elie,,Waterfront Communities-The Island,43.64518,-79.38865,Entire home/apt,226,3,4,2019-07-01,1.88,1,43
35283194,Basement: 2 BR Apt. Downtown - Bathurst/Bloor,263107584,Philip,,Annex,43.67127,-79.41801,Entire home/apt,96,2,4,2019-07-01,2.11,4,2
35283851,Cozy Prvt 2Br1Ba Bsmt Apt Steps to Kennedy Subway,134416185,Amjad,,Ionview,43.73515,-79.26489,Entire home/apt,500,2,10,2019-08-08,5.45,1,164
35285438,Basement/ N York subway- female only,110486834,Wen Bo,,Willowdale West,43.77774,-79.41761,Private room,45,1,0,,,1,88
35285746,PRIVATE SUITE 1 BDRM Condo 1 PARKING FREE WIFI,253082415,Alice,,Parkwoods-Donalda,43.76353,-79.34588,Entire home/apt,88,2,11,2019-07-22,5.24,1,71
35285821,Queen bed room in downtown West Toronto,6741120,Ted,,Little Portugal,43.64887,-79.42641,Private room,56,3,2,2019-07-02,1.28,7,336
35285978,Simply Comfort. Luxury 2bd 2bath Condo Royal View,10202618,SimplyComfort,,Waterfront Communities-The Island,43.64326,-79.39057,Entire home/apt,999,1,6,2019-07-22,3.33,92,353
35286108,Queen West loft- Fashionable new building,42481683,Enrique,,Waterfront Communities-The Island,43.64563,-79.40208,Entire home/apt,100,1,0,,,1,1
35286481,"Home Away From Home
Stay in a Designer Home",249297,Desiree,,Bedford Park-Nortown,43.73271,-79.41914,Entire home/apt,400,2,2,2019-08-05,2,2,0
35287464,Chic Studio in Toronto’s Trendiest Neighborhood!,71891553,Brittany,,Niagara,43.64461,-79.41077,Entire home/apt,90,2,7,2019-08-01,7,1,11
35288603,Yours to Discover,64456124,Maria,,Bay Street Corridor,43.66367,-79.38636,Entire home/apt,125,7,0,,,1,116
35289076,Yorkville Luxurious High-End Condominium,265633308,Alma,,Annex,43.67089,-79.39339,Entire home/apt,196,1,18,2019-08-05,8.44,1,341
35289581,Serene Modern 2 Bdrm 2 bath Condo in Downtown,265694719,Elaine,,Waterfront Communities-The Island,43.64065,-79.39674,Entire home/apt,299,2,12,2019-07-23,6.43,1,152
35289591,Luxury  Private 2 Bdrm Steps to TTC,42945005,Chris,,Lambton Baby Point,43.65725,-79.4897,Entire home/apt,103,2,1,2019-07-25,1,1,26
35292414,Private Rm in Luxury Condo - Yonge & Bloor Area,19142167,Bill,,Cabbagetown-South St.James Town,43.66703,-79.37468,Private room,200,2,0,,,2,128
35292648,All White All Clean Toronto One Bedroom Apartment,147671398,Andrey,,New Toronto,43.59824,-79.51044,Entire home/apt,50,1,5,2019-07-01,2.27,12,310
35292830,"Home Away From Home!
Gorgeous, 2 Bed basement Apt",249297,Desiree,,Bedford Park-Nortown,43.73226,-79.41883,Entire home/apt,220,2,5,2019-08-04,2.73,2,351
35295649,Heart of the City - 1BR+Den in the downtown core,66655429,Sues,,Bay Street Corridor,43.66223,-79.38609,Entire home/apt,200,3,9,2019-07-23,4.35,5,149
35300147,Penthouse,145398919,Amir,,Willowdale East,43.75645,-79.4056,Entire home/apt,525,1,0,,,3,89
35302775,Quiet Room in Green & Serene Neighbourhood,265791444,Sha,,Agincourt North,43.81221,-79.28484,Private room,32,1,7,2019-08-04,7,2,51
35304700,Entire Apartment in Bloorcourt Village,214277658,Ermias,,Dovercourt-Wallace Emerson-Junction,43.6629,-79.42389,Entire home/apt,175,2,6,2019-08-01,4.50,1,161
35304862,NEWLY RENOVATED SUITE on Finch!,265589323,Mehrsa,,Bayview Woods-Steeles,43.78965,-79.38587,Entire home/apt,90,1,6,2019-07-10,3.21,1,80
35305984,One Bedroom Condo in North York,217511604,Consuelo,,Bayview Village,43.76613,-79.38682,Entire home/apt,115,4,0,,,1,348
35307546,Beautiful 3 bedroom condo available for rent,180648682,Sayna,,Flemingdon Park,43.71123,-79.32886,Entire home/apt,55,2,1,2019-06-30,0.75,1,0
35307917,Danforth Village 2BR +1.5 bath. Steps to subway.,265831682,Jasmine,,Woodbine-Lumsden,43.6883,-79.31226,Entire home/apt,303,1,7,2019-08-05,3.82,4,46
35308018,Bright&Clean Room in Little Italy-Downtown Toronto,78963481,Mell,,Trinity-Bellwoods,43.65283,-79.41826,Private room,54,2,5,2019-08-04,5,2,317
35308731,Beautiful One Bedroom Condo Heart of Midtown,4628480,Behzad,,Mount Pleasant West,43.70752,-79.39333,Entire home/apt,130,1,1,2019-06-11,0.50,2,74
35308832,Home Hotel For the Modern Day Traveler,22868073,Chris,,Waterfront Communities-The Island,43.63942,-79.40081,Entire home/apt,150,2,14,2019-08-01,6.18,20,41
35309924,Stunning Lake View Condo @ 14 York St.,265846657,Suzy,,Waterfront Communities-The Island,43.64289,-79.38315,Entire home/apt,150,1,5,2019-07-08,2.63,1,2
35310785,2BR + 1BTH - Yorkville Skyline Premier Suite,217699714,Tim,,Church-Yonge Corridor,43.66842,-79.3843,Entire home/apt,199,1,8,2019-07-08,3.69,4,45
35310831,Fashion Design Toronto Downtown Union Condo,134933529,Sylvia,,Waterfront Communities-The Island,43.64221,-79.38085,Entire home/apt,249,1,5,2019-08-05,2.34,10,336
35311450,Beautiful space in heart of Toronto (FREE Parking),265859205,Elham,,Cabbagetown-South St.James Town,43.66841,-79.36903,Entire home/apt,80,1,9,2019-08-05,4.82,2,9
35314232,Quaint and cozy apartment.  Bloor/ Ossington Area.,20439803,Peggy,,Palmerston-Little Italy,43.65859,-79.42647,Entire home/apt,90,10,0,,,1,63
35314799,Cozy room in downtown toronto,265886160,Alexis,,Kensington-Chinatown,43.65286,-79.40501,Private room,61,1,7,2019-08-02,3.39,4,2
35314881,Saul's Unit,94041567,Saul,,Church-Yonge Corridor,43.64954,-79.37624,Entire home/apt,216,2,0,,,1,67
35315705,Private bedroom + patio next to High Park,48421583,David,,High Park-Swansea,43.64088,-79.44939,Private room,150,1,6,2019-08-08,3.27,1,44
35315982,Luxury Penthouse with unbeatable view 10/10,63957715,Alex,,Waterfront Communities-The Island,43.64196,-79.38153,Entire home/apt,613,1,9,2019-07-27,8.44,5,30
35316115,"Pvt Bedroom in luxury condo, free parking",265251003,Mansi,,Willowdale East,43.76038,-79.40781,Private room,76,1,3,2019-06-22,1.41,1,350
35316206,Adorable Home In the Heart of Brockton Village,56272448,Ana,,Little Portugal,43.64979,-79.43759,Entire home/apt,176,2,0,,,3,308
35317098,Cottage Life in the heart of North York,46169106,Saba,,Bathurst Manor,43.76497,-79.45387,Entire home/apt,325,14,0,,,2,363
35317201,Luxury Condo in Midtown Toronto with FREE Parking,252402202,Elly,,Mount Pleasant West,43.70674,-79.39544,Entire home/apt,85,3,5,2019-08-06,3.06,1,57
35317225,T280@Super luxury vil Beer Carnival Jazz festival.,265880091,Song,,Bridle Path-Sunnybrook-York Mills,43.73768,-79.37932,Entire home/apt,999,2,0,,,9,19
35317384,LAVISH LIVING FACING THE CN TOWER,189574759,Adam,,Waterfront Communities-The Island,43.63761,-79.3968,Entire home/apt,210,2,12,2019-07-29,5.71,2,354
35317391,Luxurious Room in Prestigious Location,96339237,Fiallo Holdings,,Lansing-Westgate,43.76085,-79.41272,Private room,203,5,0,,,1,0
35317704,One Bedroom- Toronto,165051736,Nancy,,West Humber-Clairville,43.72511,-79.61446,Private room,58,1,0,,,3,330
35318012,Lovely area close to downtown Toronto,263028279,Rebecca,,University,43.66529,-79.40761,Private room,170,1,0,,,1,83
35318430,Two Bedrooms Condo- Toronto,165051736,Nancy,,West Humber-Clairville,43.72536,-79.6171,Entire home/apt,100,1,19,2019-08-01,8.51,3,68
35318472,One Bed Room- Toronto,165051736,Nancy,,West Humber-Clairville,43.72468,-79.61538,Private room,38,1,1,2019-06-14,0.53,3,330
35318819,Beautiful new build apartment,7011272,Haris,,Willowdale West,43.76958,-79.42284,Entire home/apt,150,1,5,2019-07-07,2.38,1,190
35319451,master  bedroom private bathroom double beds,102017896,Julia,,Yonge-Eglinton,43.70222,-79.39991,Private room,60,28,0,,,13,253
35319695,*New Luxury 2BDRM Suite @ Toronto Downtown Core*,265935030,Grace,,Bay Street Corridor,43.651,-79.38146,Entire home/apt,300,2,7,2019-07-31,4.12,1,65
35319984,"Near subway, malls, 10 mins from downtown/beaches",59999642,Julia,,Taylor-Massey,43.68989,-79.29239,Entire home/apt,65,2,2,2019-08-05,1.54,3,0
35320005,Studio APT Downtown 5 mins from Eaton Centre,127699140,Huan,,Church-Yonge Corridor,43.65385,-79.37529,Entire home/apt,120,2,12,2019-07-24,5.90,10,47
35320357,basement en suite king bed 57 Hillsdale W,102017896,Julia,,Yonge-Eglinton,43.70188,-79.39792,Private room,60,28,0,,,13,343
35325961,very nice and clean place｡,265969337,Helen,,Bathurst Manor,43.76258,-79.44905,Entire home/apt,158,2,1,2019-07-14,1,14,332
35329609,"Exclusive 4 bedroom  town house sleeps 17. 
1980sf",15912223,Sam,,Waterfront Communities-The Island,43.6417,-79.39644,Entire home/apt,408,1,2,2019-07-21,0.98,13,139
35333786,Cute and sunny studio in Trinity-Bellwoods,16470588,Masha,,Trinity-Bellwoods,43.65138,-79.41844,Entire home/apt,100,1,10,2019-08-02,6.38,1,134
35334182,Chic Waterfront High Rise Suite - Downtown TO,260996716,Cory,,Niagara,43.63572,-79.40691,Entire home/apt,390,1,8,2019-07-29,4.62,4,140
35335546,A cozy private home,143016125,Yuting,,Little Portugal,43.64168,-79.42558,Private room,50,3,2,2019-08-07,1.07,1,16
35335586,Bayview Village Getaway,48190965,Jonathan,,Bayview Village,43.77656,-79.3829,Entire home/apt,90,2,11,2019-08-05,6.11,1,267
35337403,Executive 1BR+Den Sleeps 4 MTCC/ScotiabankArena,263009685,Adrienne,,Waterfront Communities-The Island,43.64221,-79.38133,Entire home/apt,300,2,9,2019-08-05,4.91,6,312
35339055,royal oak inn,98001195,Sam,,Moss Park,43.65859,-79.36887,Private room,119,1,1,2019-06-16,0.55,1,175
35339268,1 Bedroom Condo in the Heart of Downtown Toronto,116166260,Harper,,Kensington-Chinatown,43.65342,-79.38824,Entire home/apt,198,2,3,2019-07-26,1.70,1,25
35342437,Toronto City Centre-Private Room/Lock/Kitchenette,126116183,Tarlee,,Annex,43.67045,-79.40197,Private room,76,2,5,2019-08-02,2.31,1,308
35344659,5-Star Luxury Condo in Yorkville,43115197,Jamie,,Annex,43.67429,-79.39413,Entire home/apt,399,7,0,,,1,73
35345023,"Studio with balcony, yonge and dundas sq",222600139,Alina,,Church-Yonge Corridor,43.65587,-79.38034,Entire home/apt,115,2,6,2019-07-27,3.67,1,83
35345684,Private Room @ Clean & Cozy Yonge/401 Townhouse,8286157,Andrea,,St.Andrew-Windfields,43.75433,-79.40457,Private room,60,1,4,2019-07-28,2.93,1,5
35346030,Luxury and Spacious 2 BR+2BTH next to a Subway.,6183327,Tatyana,,High Park North,43.65515,-79.46597,Entire home/apt,130,1,7,2019-07-26,7,3,42
35347755,Simply Comfort. Entertainment District (2bd 2bath),10202618,SimplyComfort,,Waterfront Communities-The Island,43.63813,-79.39929,Entire home/apt,999,1,3,2019-08-04,1.48,92,343
35348084,Stylish 1 BD and 1BTH  in Downtown / Amazing view,211526817,Golsana,,Waterfront Communities-The Island,43.64659,-79.39322,Entire home/apt,150,2,8,2019-07-24,4.00,42,42
35348488,Hip and Chic Oasis in Queen West Village,14657149,Geraldine,,Little Portugal,43.64364,-79.42414,Entire home/apt,120,3,6,2019-08-04,6,1,3
35349982,Luxurious & Comfortable Fully Private Guest Suite,266132082,Ankita,,Mimico (includes Humber Bay Shores),43.61154,-79.49535,Entire home/apt,96,2,11,2019-08-08,6.73,1,75
35349989,5A_City View 2 Beds Mins to UOFT/ Subway+1 Parking,202368286,Toronto,,Bay Street Corridor,43.661,-79.38728,Entire home/apt,165,2,7,2019-07-15,3.39,1,50
35350197,Come rest your weary head!,27252363,Gail,,Niagara,43.63282,-79.39921,Private room,90,1,0,,,1,192
35350378,Cozy and Clean Midtown 3 Level Home,264527514,Parisa,,Mount Pleasant West,43.70218,-79.39293,Entire home/apt,295,1,6,2019-08-04,3.21,1,18
35350699,Cozy Bsmt Studio Apt. with Private Entrance,264135703,Mohammad,,Eglinton East,43.74108,-79.25226,Entire home/apt,69,2,3,2019-07-22,2.65,2,145
35351861,Big Room with Private Bath in Downtown,263107584,Philip,,Annex,43.67068,-79.41896,Private room,80,3,2,2019-07-04,1.15,4,0
35351916,"2BR Luxury Condo, Parking & BBQ Patio With A View!",195621982,Herman,,Waterfront Communities-The Island,43.64175,-79.38088,Entire home/apt,350,3,5,2019-08-05,3.49,1,89
35351985,Beautiful 4+ bedroom house in Bloor West Village,18287936,Steve,,Runnymede-Bloor West Village,43.65984,-79.48591,Entire home/apt,106,14,0,,,1,1
35352956,Cozy room in midtown Toronto,266159976,Paris,,Oakwood Village,43.69673,-79.4398,Private room,76,7,0,,,1,177
35353211,Great place for family vacation with kids,264769983,Madara,,Palmerston-Little Italy,43.65618,-79.42026,Entire home/apt,138,2,2,2019-08-02,2,1,219
35353237,Trendy Trinity Bellwoods - Best area in Toronto,33974650,Michael,,Trinity-Bellwoods,43.64892,-79.42037,Entire home/apt,249,2,5,2019-07-29,2.68,1,60
35353324,Lovely family house in Upper Bloor West Village,266163385,Kristina,,Rockcliffe-Smythe,43.66949,-79.49675,Entire home/apt,196,4,0,,,1,3
35354229,Comfy Emerson Studio,82584201,Sheldon,,Dovercourt-Wallace Emerson-Junction,43.66561,-79.4431,Entire home/apt,161,2,5,2019-07-28,2.42,1,86
35354267,T281@High quality bu Beer Carnival Jazz festival.,265880091,Song,,Banbury-Don Mills,43.73523,-79.3364,Entire home/apt,598,1,2,2019-07-07,1.20,9,73
35354396,One bedroom available in midtown Toronto,45789895,Amar Preet,,Mount Pleasant West,43.69906,-79.39021,Private room,45,2,0,,,1,0
35354475,Entire House 3 Bedroom Downtown - Private Parking,69720895,Sara,,Greenwood-Coxwell,43.67032,-79.32147,Entire home/apt,300,3,8,2019-07-29,3.69,1,74
35354780,Spacious Room with Private Bath in Downtown,263107584,Philip,,Annex,43.67256,-79.41939,Private room,80,3,2,2019-07-07,1.11,4,0
35356530,DOWNTOWN with loads of space like an ART GALLERY,177534208,June,,Wychwood,43.67357,-79.43201,Entire home/apt,299,1,0,,,2,22
35373208,Sunshine room with private entrance and ensuite !,266293258,Gina,,Pleasant View,43.79972,-79.33802,Private room,85,1,5,2019-08-01,3.75,3,72
35374592,Breathtaking views;Free Parking;walk to Lake&KingW,266302426,George,,Niagara,43.63583,-79.40545,Entire home/apt,249,1,14,2019-07-30,7.50,1,290
35376099,Unique 2 bedroom Main Floor Apartment with Laundry,24853834,Cassandra,,Regent Park,43.65969,-79.35653,Entire home/apt,150,2,7,2019-08-04,4.38,1,60
35376514,Luxury Designer Suite - 1 BRM+Sofa Bed+CN Tower,265179021,Samuel,,Waterfront Communities-The Island,43.6399,-79.39984,Entire home/apt,111,1,6,2019-07-21,4.00,2,56
35377948,Skylight Suite- No cleaning fee & Free Breakfast,167034435,Kevin,,Moss Park,43.66004,-79.37174,Private room,118,1,9,2019-07-21,4.29,15,342
35378234,"Exec 1 BR+Sofabed-Ent District,MTCC,Jays W/Parking",257889901,Lily,,Waterfront Communities-The Island,43.64693,-79.39305,Entire home/apt,999,2,12,2019-08-02,6.55,6,307
35379698,Silver modern- No cleaning fee & free breakfast,167034435,Kevin,,Moss Park,43.66065,-79.37351,Private room,119,1,14,2019-07-22,7.64,15,290
35379881,Downtown Toronto CN Tower amazing view,161641100,Mila & Vic,,Waterfront Communities-The Island,43.63738,-79.38999,Private room,69,2,2,2019-08-05,2,1,67
35380317,Cozy Suite- No cleaning fee & free breakfast,167034435,Kevin,,Moss Park,43.66081,-79.37359,Private room,114,1,16,2019-07-23,7.50,15,337
35381222,Cozy Bedroom Near Downtown Toronto and Beaches,139263504,Faizan,,Woodbine-Lumsden,43.69748,-79.31544,Private room,38,2,1,2019-06-06,0.46,5,213
35381453,Cozy and clean near the centre of downtown,265886160,Alexis,,Kensington-Chinatown,43.65243,-79.40376,Private room,62,1,9,2019-08-01,4.74,4,3
35381860,Newly renovated space in West End Toronto,74855314,Lena,,Little Portugal,43.64787,-79.4328,Entire home/apt,117,2,4,2019-08-05,4,1,125
35382252,Private Bedroom in STUNNING Townhouse,9660032,Karly,,Elms-Old Rexdale,43.72581,-79.55967,Private room,45,15,0,,,3,343
35382767,Shared Room with Breathtaking CN Tower View,10204860,Allen,,Church-Yonge Corridor,43.66094,-79.37954,Shared room,94,1,0,,,1,49
35383121,Subway Hotel-walk to subway- Rm upstairs (202),187548308,Lucy,,York University Heights,43.76981,-79.49667,Private room,29,3,2,2019-08-01,1.07,12,104
35383657,"High Park Mansion, Grand 2 bdrm apt. w fireplace",164543821,Silvano / Susan,,High Park-Swansea,43.64615,-79.45492,Entire home/apt,299,3,0,,,7,316
35385595,Entire Yonge-Eg house 2min to subway+parking+patio,59484684,Daniela,,Yonge-Eglinton,43.70593,-79.40087,Entire home/apt,651,5,0,,,3,38
35386045,Family friendly place,261394114,Katherine,,Malvern,43.81258,-79.22795,Private room,32,2,3,2019-07-17,1.45,2,316
35386231,Rustic Cedar Cabin for nature lover,36382621,Ping,,West Hill,43.76563,-79.17895,Private room,34,1,1,2019-07-05,0.83,2,117
35386591,Cozy Bungalow in the 6ix!,88720901,Aidan,,Danforth East York,43.69426,-79.3216,Private room,60,2,3,2019-07-29,2.65,1,14
35386840,Upscale PENTHOUSE heart of King West with PARKING,207420549,Jay,,Niagara,43.64163,-79.41342,Entire home/apt,247,1,15,2019-08-08,7.38,1,0
35387770,Bright and airy apartment on the streetcar line,266402151,Christina,,Weston-Pellam Park,43.67458,-79.46459,Entire home/apt,100,1,23,2019-08-07,10.95,1,120
35389867,Modern Stylish Townhouse | Free Parking | 5 Beds,79081344,Peter,,Dovercourt-Wallace Emerson-Junction,43.66922,-79.44874,Entire home/apt,275,2,11,2019-07-25,5.08,17,167
35389868,Cozy 2 Bedroom by CN Tower and Free Parking,79081344,Peter,,Waterfront Communities-The Island,43.63934,-79.39638,Entire home/apt,180,2,11,2019-07-24,7.67,17,120
35389898,Toronto Downtown Townhouse,260970524,Ron,,Moss Park,43.65352,-79.37209,Entire home/apt,899,1,1,2019-06-18,0.58,3,101
35391989,YORKVILLE BLUE SKY HOTEL STYLE SUITE BY UofT & ROM,265099637,Luxury Suites Of Toronto,,Annex,43.66955,-79.39264,Entire home/apt,199,1,6,2019-07-28,3.46,3,54
35404405,045 room around York University Subway,43488381,Runying,,York University Heights,43.7681,-79.50314,Private room,34,5,0,,,74,343
35412201,"7 Minutes walk to Sheppard Subway, Bright room 60B",252138282,Rj,,Willowdale East,43.75861,-79.4081,Private room,45,1,3,2019-07-20,1.91,4,68
